train_loss,epoch,rank
0.16859854646951578,0,0
0.05732770844850587,1,0
0.05530306953865503,2,0
0.05377413506193433,3,0
0.052554369846685864,4,0
0.051421023183237186,5,0
0.05030669355486082,6,0
0.04918329925843704,7,0
0.04814519993789454,8,0
0.047157789437414194,9,0
0.04620808187206488,10,0
0.04528862238451159,11,0
0.044383261652442926,12,0
0.04354387599655914,13,0
0.04278118167553378,14,0
0.04208979885949323,15,0
0.041435684627347924,16,0
0.0408396182336423,17,0
0.04030060791422983,18,0
0.03981869689084978,19,0
0.039361703046645546,20,0
0.0389489633422555,21,0
0.03856684874578983,22,0
0.03821343011380726,23,0
0.03787805931484856,24,0
0.037573235858699254,25,0
0.03728659654439692,26,0
0.0370213995144538,27,0
0.036777377664066226,28,0
0.036546704203396924,29,0
0.03632347600554185,30,0
0.03608932905589345,31,0
0.03587655311172241,32,0
0.03568705349873285,33,0
0.035520967586972006,34,0
0.035347225078040966,35,0
0.03519787356055729,36,0
0.035055138585662865,37,0
0.03490982066977428,38,0
0.03477860744205258,39,0
0.03466492469310921,40,0
0.03453709310829029,41,0
0.03443287886211851,42,0
0.03432622440477146,43,0
0.034226424203589484,44,0
0.034135525639007354,45,0
0.03405195295289657,46,0
0.03396884303735176,47,0
0.03390118641937302,48,0
0.033823436025168296,49,0
0.16123065820004337,0,1
0.05795846693860896,1,1
0.05633358485928451,2,1
0.05480296438576714,3,1
0.05342641942108688,4,1
0.05217980694977871,5,1
0.05096412177286819,6,1
0.049827006708032986,7,1
0.04874898484335252,8,1
0.047752570721604645,9,1
0.046801212250126796,10,1
0.04588694306617298,11,1
0.045018966899581424,12,1
0.044205383750676445,13,1
0.04343006576356892,14,1
0.04269848465407666,15,1
0.042023249751602904,16,1
0.041410590047516474,17,1
0.04084050187636736,18,1
0.04031272175455143,19,1
0.03983393254126283,20,1
0.03938794535882732,21,1
0.038982427593171116,22,1
0.03859658109338196,23,1
0.03824968087894959,24,1
0.03792521610155387,25,1
0.037620829334976166,26,1
0.03734020037121079,27,1
0.03708426471929945,28,1
0.03684125198705795,29,1
0.036613185766724086,30,1
0.03640109255443901,31,1
0.036202718197853305,32,1
0.03601722179218342,33,1
0.03584904017873483,34,1
0.03569704554383946,35,1
0.03555524751100011,36,1
0.03542739550652812,37,1
0.035300739727388335,38,1
0.035191476777100994,39,1
0.035089012320546065,40,1
0.03499396880528503,41,1
0.03490787992676311,42,1
0.0348300110944867,43,1
0.034751138638384076,44,1
0.03468090275071699,45,1
0.03461494397366215,46,1
0.034557642566372025,47,1
0.03449939934823802,48,1
0.034451505660326225,49,1
0.17318367469053325,0,2
0.05745700765870647,1,2
0.05559357280727799,2,2
0.05405117649551171,3,2
0.052730797985487875,4,2
0.05152672158976024,5,2
0.05036480098995617,6,2
0.04924314980110283,7,2
0.04816159242826854,8,2
0.04714507624494596,9,2
0.04621515080410257,10,2
0.045325980543225154,11,2
0.044501008078235205,12,2
0.04372714645790654,13,2
0.04299734419029342,14,2
0.042301644162527234,15,2
0.041661895014562376,16,2
0.04106962225139129,17,2
0.04052115944066141,18,2
0.04001793483662729,19,2
0.03955401814995204,20,2
0.0391247739530431,21,2
0.038730762739033316,22,2
0.03836130328253845,23,2
0.03801921261590789,24,2
0.037694845103268426,25,2
0.03739004132119674,26,2
0.037101241444394494,27,2
0.036828524072978375,28,2
0.0365669593744016,29,2
0.03632835402680732,30,2
0.036106319186002094,31,2
0.03590119590241429,32,2
0.03571173629438139,33,2
0.0355320108021357,34,2
0.035372438510053304,35,2
0.03522106839550548,36,2
0.03507791507092741,37,2
0.0349478781369288,38,2
0.0348309362457963,39,2
0.03471388071142256,40,2
0.034611074638335,41,2
0.0345179137925985,42,2
0.03442413850626553,43,2
0.03434226330175098,44,2
0.03426934209057198,45,2
0.034197072811280836,46,2
0.0341247537921603,47,2
0.0340565731032867,48,2
0.034006554122717754,49,2
0.170740233783572,0,3
0.05748810629042415,1,3
0.055677286211335004,2,3
0.05410471501777849,3,3
0.05279978712536669,4,3
0.05162745823835026,5,3
0.05047922074594811,6,3
0.049352294318233694,7,3
0.0482983332012351,8,3
0.0472856375460298,9,3
0.04634108917669694,10,3
0.0454290520742659,11,3
0.04455336640363756,12,3
0.04371336054203712,13,3
0.0429360154670422,14,3
0.04222704243101689,15,3
0.04155604158195785,16,3
0.040957814411541636,17,3
0.04039226599399081,18,3
0.03988987836076704,19,3
0.039423730800434924,20,3
0.038999112991563806,21,3
0.038604539856573854,22,3
0.03824646614590504,23,3
0.037909967161133824,24,3
0.037595027511934886,25,3
0.03730413566234126,26,3
0.03702984014062946,27,3
0.036770126755024835,28,3
0.03652758838801278,29,3
0.03630267584033731,30,3
0.03609669491539198,31,3
0.035897833984180276,32,3
0.03571532302204207,33,3
0.03554439913988589,34,3
0.03538494660895775,35,3
0.03523628742760025,36,3
0.03510008505195526,37,3
0.034979962329238085,38,3
0.03485714695702568,39,3
0.0347478666077307,40,3
0.03465075746148624,41,3
0.03456223581424657,42,3
0.03447221706616429,43,3
0.03439160021468159,44,3
0.03430933856298736,45,3
0.034183486551334116,46,3
0.0341144385273451,47,3
0.0340513302554657,48,3
0.03399248371893296,49,3
