train_loss,epoch,rank
0.9715127086933839,0,0
0.4495287025732031,1,0
0.09554653567343109,2,0
0.07814041769903704,3,0
0.07084611789307407,4,0
0.06648212595234244,5,0
0.06395746567322325,6,0
0.06244046171083817,7,0
0.06149412114622244,8,0
0.06077346131404326,9,0
0.06024364571043138,10,0
0.059801127666949436,11,0
0.05938726801321947,12,0
0.05901275170157694,13,0
0.05867613447464446,14,0
0.05835187109809462,15,0
0.058038446477739015,16,0
0.05776339262442595,17,0
0.05748060994045067,18,0
0.05725689364341864,19,0
0.05698586978807224,20,0
0.05676856789615126,21,0
0.05657427595331713,22,0
0.05637367021431852,23,0
0.05617290127755439,24,0
0.05599943968942433,25,0
0.055831941808858844,26,0
0.05567300028503514,27,0
0.055535376215458336,28,0
0.0553880443119576,29,0
0.05524991892553965,30,0
0.05514016247821296,31,0
0.055033581162331896,32,0
0.05490974601441644,33,0
0.05480228516092017,34,0
0.05470171599253066,35,0
0.05459803872062765,36,0
0.05452152550169042,37,0
0.05442260745524504,38,0
0.05434322465021758,39,0
0.054268227773667355,40,0
0.05418756558187546,41,0
0.05412251927386581,42,0
0.054045512810842654,43,0
0.053987912662464256,44,0
0.053928185471814674,45,0
0.0538793481951927,46,0
0.0538073356742987,47,0
0.053753592816786974,48,0
0.05369473684922013,49,0
0.9734843766194926,0,1
0.4768279017011933,1,1
0.09971469210219641,2,1
0.07971570534240194,3,1
0.07176947533161002,4,1
0.06708553316352193,5,1
0.06434536967917136,6,1
0.06275878874753545,7,1
0.06172768549915866,8,1
0.061006917941548035,9,1
0.060465750673705215,10,1
0.059991593069266685,11,1
0.059579280070516306,12,1
0.05919523825289698,13,1
0.05886008146421402,14,1
0.05852960492895522,15,1
0.05821550078098556,16,1
0.05794919868079293,17,1
0.057697788386081215,18,1
0.05743750305971854,19,1
0.05721008312592763,20,1
0.056972980618174414,21,1
0.05678230232919176,22,1
0.05658041291880423,23,1
0.056407332113900276,24,1
0.05624382369675212,25,1
0.05606877574478898,26,1
0.05590424849163491,27,1
0.05576171076490357,28,1
0.0556336306721763,29,1
0.055514181717522294,30,1
0.05539464465950967,31,1
0.05527211070977844,32,1
0.055170243140221405,33,1
0.05505293339634294,34,1
0.05498314334611457,35,1
0.05487650839713575,36,1
0.054795716315954694,37,1
0.05470082660818691,38,1
0.05461557958030453,39,1
0.054551143440685956,40,1
0.05447384907693807,41,1
0.054392396820653735,42,1
0.05431723728000634,43,1
0.05426029879672312,44,1
0.05420108822474619,45,1
0.054143246525319995,46,1
0.05407234496578001,47,1
0.05402295006797671,48,1
0.05396610781061952,49,1
0.9746839556500407,0,2
0.484252047654755,1,2
0.09905223616276246,2,2
0.07914910959523476,3,2
0.07140184024818438,4,2
0.06682428355808052,5,2
0.06415530234383655,6,2
0.06259099346559814,7,2
0.061583262413463305,8,2
0.0608915896005662,9,2
0.06034110591046062,10,2
0.05988581796790811,11,2
0.059482363101361006,12,2
0.05910562894440315,13,2
0.05876503246594825,14,2
0.058439729537417426,15,2
0.05814579006813054,16,2
0.05784470442691585,17,2
0.05759743273747623,18,2
0.05733990462018351,19,2
0.05710543845688807,20,2
0.05688313770176501,21,2
0.056683643371386816,22,2
0.05647416415977594,23,2
0.05629848469836977,24,2
0.0561259027731103,25,2
0.05597591506364334,26,2
0.05581401453112937,27,2
0.055669983103777666,28,2
0.055521472808737336,29,2
0.05541550015921177,30,2
0.055267835335795774,31,2
0.055187685038599534,32,2
0.055056886436329035,33,2
0.05496196495762373,34,2
0.0548516422086827,35,2
0.05475966051282073,36,2
0.05467158395718234,37,2
0.05457138228257847,38,2
0.05450175395820003,39,2
0.054421095832145196,40,2
0.0543464319765417,41,2
0.054277504587542685,42,2
0.054215960898808174,43,2
0.05414523113879881,44,2
0.054094115121025556,45,2
0.05401614624159113,46,2
0.053961860010500434,47,2
0.053905791871862674,48,2
0.053859933196661075,49,2
0.9805391584070645,0,3
0.5246845609698068,1,3
0.10362020531048792,2,3
0.08016676211040763,3,3
0.07193547957011895,4,3
0.06706358420611748,5,3
0.0642328464019247,6,3
0.06257555358950352,7,3
0.061544869443933156,8,3
0.06081227317299065,9,3
0.06025439319466085,10,3
0.05977421762028022,11,3
0.05935264345882349,12,3
0.05898524601863245,13,3
0.05861683777277827,14,3
0.05830067025358282,15,3
0.05799324002249077,16,3
0.05770685896673602,17,3
0.05744594278764034,18,3
0.05719307927001986,19,3
0.05695224009830309,20,3
0.056751080325234377,21,3
0.05652745391062506,22,3
0.05633697890877451,23,3
0.056151421759369886,24,3
0.05598656826314616,25,3
0.05582524106231598,26,3
0.05567101649351312,27,3
0.055539195841265356,28,3
0.05539716253788078,29,3
0.055269753730627494,30,3
0.055154935735361635,31,3
0.05503941470415324,32,3
0.054927997253790925,33,3
0.05483508633641909,34,3
0.0547356666355816,35,3
0.054633646820279255,36,3
0.054569754187307695,37,3
0.05448405805846953,38,3
0.05438656844292634,39,3
0.05431717526935366,40,3
0.054253627856375,41,3
0.0541843610980576,42,3
0.05412132374678081,43,3
0.05403977731066955,44,3
0.05399995514256391,45,3
0.05392415813191665,46,3
0.05386302779337449,47,3
0.053813742429010214,48,3
0.05376024136585724,49,3
