train_loss,epoch,rank
0.14607057962250725,0,0
0.05640041131425505,1,0
0.054358863137619326,2,0
0.05338555187197226,3,0
0.052704285854332365,4,0
0.05208511952678202,5,0
0.05146952729057342,6,0
0.0508415449227644,7,0
0.050211656542125366,8,0
0.04958518582269316,9,0
0.04896946697528531,10,0
0.04836261916396508,11,0
0.04775938744843387,12,0
0.047152123867413256,13,0
0.046528559708596755,14,0
0.04587653945267927,15,0
0.0451798142021649,16,0
0.044436767587092314,17,0
0.04365336337598922,18,0
0.04285578574565379,19,0
0.04207798163245549,20,0
0.041360641462721386,21,0
0.04072482605253476,22,0
0.04017562533267907,23,0
0.03970569724620437,24,0
0.03930480437567885,25,0
0.038960750060693564,26,0
0.038664783418883054,27,0
0.038409898012789004,28,0
0.038188824286519964,29,0
0.037994051164664894,30,0
0.03782191348742543,31,0
0.03766805506373211,32,0
0.037527468567423256,33,0
0.03740054120000671,34,0
0.03728055015505005,35,0
0.037168615673970964,36,0
0.03706407796421935,37,0
0.03696295113771922,38,0
0.03686744057279264,39,0
0.036777213574336956,40,0
0.03668789500664894,41,0
0.036604805557673974,42,0
0.036522603638245284,43,0
0.036444495370563164,44,0
0.03636924687501521,45,0
0.03629666849828791,46,0
0.036226853376914184,47,0
0.03616036456683274,48,0
0.03609486690355242,49,0
0.1485461707366057,0,1
0.05663056387310777,1,1
0.054628328425126736,2,1
0.05364414527765295,3,1
0.052921578168664676,4,1
0.05224647777756307,5,1
0.051557282997928264,6,1
0.05084315571018727,7,1
0.050092091644737755,8,1
0.04929466986716787,9,1
0.048438852895769685,10,1
0.04752258285113753,11,1
0.04656234943877894,12,1
0.045595448985834806,13,1
0.04466086573403086,14,1
0.04379575578668772,15,1
0.04302347101686709,16,1
0.04234756466289815,17,1
0.04175953753277442,18,1
0.041249294242499075,19,1
0.04080598815455312,20,1
0.04041656727769175,21,1
0.040073550997692005,22,1
0.03976936446021493,23,1
0.039498031897766794,24,1
0.0392542224709952,25,1
0.039033897610775956,26,1
0.038832554099500295,27,1
0.03864919468201645,28,1
0.038479747316368905,29,1
0.03832246741973843,30,1
0.03817597336844582,31,1
0.03803811652174561,32,1
0.037908019947228117,33,1
0.03778451226987426,34,1
0.03766872482504687,35,1
0.03755670601211794,36,1
0.03745036020474534,37,1
0.037346680440579975,38,1
0.037249066764601074,39,1
0.037153891735042806,40,1
0.03706294809252834,41,1
0.03697563512980399,42,1
0.036891285183329334,43,1
0.0368095864007962,44,1
0.03673136222676917,45,1
0.03665586776050055,46,1
0.03658441240258963,47,1
0.03651499597597074,48,1
0.03644865472859181,49,1
0.14882062706755625,0,2
0.056524787294906106,1,2
0.05451502693130173,2,2
0.0535478131751778,3,2
0.05285822914578588,4,2
0.05222034398710569,5,2
0.051582188125542744,6,2
0.050939455604015214,7,2
0.050301167575139125,8,2
0.049673681657562564,9,2
0.04906088754767029,10,2
0.048460405365798355,11,2
0.047871544405458,12,2
0.047285977638921464,13,2
0.04669448897881926,14,2
0.046086009147594725,15,2
0.04545221718175694,16,2
0.04478174029227019,17,2
0.044072367271376166,18,2
0.043329833976354745,19,2
0.04257474289372937,20,2
0.04183422641471679,21,2
0.04114216175645642,22,2
0.04051923801840141,23,2
0.0399747237156776,24,2
0.0395046334651243,25,2
0.039099298049580324,26,2
0.03874936917301839,27,2
0.038445624196191366,28,2
0.03817974584058977,29,2
0.03794880647215498,30,2
0.03774546430898981,31,2
0.037567061026714796,32,2
0.03740804533840364,33,2
0.03726472930214458,34,2
0.037135179204736475,35,2
0.0370158578035123,36,2
0.03690438793581753,37,2
0.03680147928661368,38,2
0.03670369852037743,39,2
0.03661189017152227,40,2
0.03652449905808701,41,2
0.03644156342793022,42,2
0.036361947941815596,43,2
0.03628596219754624,44,2
0.03621321221424873,45,2
0.036144306437759954,46,2
0.036076510772371104,47,2
0.036011297440948074,48,2
0.03594981956937124,49,2
0.15218408693235508,0,3
0.05638427308376201,1,3
0.054402776944405595,2,3
0.05344299809716514,3,3
0.0527385840453645,4,3
0.05206750104258491,5,3
0.051380856201874284,6,3
0.05068378674384104,7,3
0.04998435523590919,8,3
0.04928967813333962,9,3
0.04860418368830685,10,3
0.047922357742422414,11,3
0.047231026063022236,12,3
0.046514413642623174,13,3
0.045759611783657075,14,3
0.04495754888430442,15,3
0.04410991301411754,16,3
0.04324305842684637,17,3
0.042394041641480154,18,3
0.04160877508732075,19,3
0.040916811873603916,20,3
0.040329986932465485,21,3
0.03984277380707227,22,3
0.03943986754599843,23,3
0.039104328993683816,24,3
0.03882175950984366,25,3
0.03857888595242966,26,3
0.03836906268308692,27,3
0.0381830363003111,28,3
0.03801581922202846,29,3
0.03786511493591247,30,3
0.037726566954156236,31,3
0.03759663662671003,32,3
0.03747605786672901,33,3
0.03736188508811492,34,3
0.03725391330699426,35,3
0.037150884586832626,36,3
0.0370516321784221,37,3
0.03695796380801342,38,3
0.0368651266455225,39,3
0.03677645970270129,40,3
0.03669071411886665,41,3
0.03660875863782488,42,3
0.03652869115813865,43,3
0.03645076708080835,44,3
0.036375477134010584,45,3
0.03630271900902654,46,3
0.03623327201171961,47,3
0.03616616744511661,48,3
0.03610113951883767,49,3
