train_loss,epoch,rank
0.47394541964422365,0,0
0.07743971695886927,1,0
0.06332940831585121,2,0
0.05948435457065445,3,0
0.05827357202631825,4,0
0.05755282767717552,5,0
0.05699262798785795,6,0
0.05646226408831007,7,0
0.05598020297669855,8,0
0.055474335945771204,9,0
0.05504071885742729,10,0
0.0546485720544865,11,0
0.05426777749852436,12,0
0.05391359304284567,13,0
0.05359524145935955,14,0
0.05328413854074617,15,0
0.052975437900666285,16,0
0.05269602869803383,17,0
0.05239500598067802,18,0
0.05214180998220045,19,0
0.051828718058148614,20,0
0.05155254599221302,21,0
0.05128786019823149,22,0
0.05100090466499837,23,0
0.05070257633937649,24,0
0.0504197871805284,25,0
0.05013632034337457,26,0
0.049853325744524175,27,0
0.04958645292548687,28,0
0.04930361628431484,29,0
0.049029022198997185,30,0
0.048781179052557,31,0
0.04853088973874101,32,0
0.0482632529051514,33,0
0.04801248960951769,34,0
0.04776244059331814,35,0
0.04750834033699061,36,0
0.0472753525996929,37,0
0.04702447396645333,38,0
0.04678647062732913,39,0
0.04655272606676639,40,0
0.04631165000669413,41,0
0.04608394133509182,42,0
0.04584688831230391,43,0
0.045625756974023005,44,0
0.04540072868472076,45,0
0.04518038252239233,46,0
0.044940029316178014,47,0
0.0447160699713388,48,0
0.04449062282877812,49,0
0.4399813034623703,0,1
0.08055258576790696,1,1
0.06430605836479653,2,1
0.05986685638508259,3,1
0.05865203081661675,4,1
0.05812068785476315,5,1
0.05769461703416024,6,1
0.05732751468202333,7,1
0.05692645709402247,8,1
0.05652331958086358,9,1
0.056138209496931865,10,1
0.05573689748725662,11,1
0.05535066533975781,12,1
0.05496913386187297,13,1
0.05461342239776827,14,1
0.05425516342518736,15,1
0.053898421116024754,16,1
0.05358028937812646,17,1
0.053267884583611695,18,1
0.052941143984881575,19,1
0.05262883777880158,20,1
0.05230564775108299,21,1
0.05201295828515667,22,1
0.05170199122668091,23,1
0.051408983702089454,24,1
0.051115323498881336,25,1
0.0508064917844296,26,1
0.050503785283790875,27,1
0.05021457594722975,28,1
0.04993905157608084,29,1
0.049669649698585686,30,1
0.04939748665729157,31,1
0.049122279370454255,32,1
0.048867096850035256,33,1
0.04859819600834841,34,1
0.04837073513275211,35,1
0.04810554383050321,36,1
0.047870001661161954,37,1
0.04761605583392634,38,1
0.047374279027750155,39,1
0.04714657057946645,40,1
0.0469117812833237,41,1
0.04666892782893993,42,1
0.04643138383290769,43,1
0.046210963498195756,44,1
0.04599090544239555,45,1
0.04576861806019352,46,1
0.04554008962604904,47,1
0.045329289555056496,48,1
0.04511737856082052,49,1
0.4911281842863242,0,2
0.07859439886549306,1,2
0.06348092048391835,2,2
0.05947309298875224,3,2
0.05829556784369888,4,2
0.05767394747528742,5,2
0.057152742334239885,6,2
0.0566874946445029,7,2
0.05621838779273545,8,2
0.055787371668997277,9,2
0.05536292149269537,10,2
0.054965028931294194,11,2
0.05458748539700664,12,2
0.054217972723204326,13,2
0.053875012626000016,14,2
0.053532307333102186,15,2
0.053216316926095894,16,2
0.052880271337494865,17,2
0.05258865205647385,18,2
0.05227556719618838,19,2
0.05197400965369793,20,2
0.05167519726333862,21,2
0.051387269456879006,22,2
0.05108046318654899,23,2
0.050794805880371975,24,2
0.05050826137320981,25,2
0.050234049691035,26,2
0.0499420635210063,27,2
0.04966240378078268,28,2
0.049370096822585016,29,2
0.04911327396336159,30,2
0.04881730429278956,31,2
0.048576422441206905,32,2
0.04828849479538844,33,2
0.04803017931791508,34,2
0.047761220874648236,35,2
0.04750827655007858,36,2
0.04725544528113592,37,2
0.047002532252979796,38,2
0.046773433432743254,39,2
0.046534370097286795,40,2
0.04630092883443617,41,2
0.04607825527778173,42,2
0.04586184722465886,43,2
0.045636243553743606,44,2
0.04543175979592396,45,2
0.045204094888925475,46,2
0.04499654451767627,47,2
0.044792060520567306,48,2
0.04459665260410421,49,2
0.47957681222559717,0,3
0.07973812655824625,1,3
0.06379504097407732,2,3
0.059434201003775416,3,3
0.05826364672793685,4,3
0.05768344020672873,5,3
0.05720639113396479,6,3
0.05675961632820722,7,3
0.05632358278974497,8,3
0.055875299293253744,9,3
0.0554534016245259,10,3
0.055037024577535745,11,3
0.05464182224950264,12,3
0.05428307910083594,13,3
0.05391529068419155,14,3
0.053584705221376844,15,3
0.05325968442382876,16,3
0.05294543204407898,17,3
0.0526450453446111,18,3
0.052342276214167455,19,3
0.052043145334435464,20,3
0.051777729142533736,21,3
0.051470994514397135,22,3
0.051188382678485966,23,3
0.05089706661890391,24,3
0.05061621042489795,25,3
0.05033192684569033,26,3
0.05004031833616487,27,3
0.04976467503888193,28,3
0.04947872441202276,29,3
0.04920095023061946,30,3
0.048933154119068165,31,3
0.04866614033021794,32,3
0.04840078179420288,33,3
0.048155664467850016,34,3
0.04789832725590274,35,3
0.047639455719684816,36,3
0.04741600750817845,37,3
0.04717115028214166,38,3
0.04691104634121112,39,3
0.04667996042084558,40,3
0.046454394257751164,41,3
0.046220664169075804,42,3
0.045994952513153456,43,3
0.04575319293237466,44,3
0.04554602951948844,45,3
0.04530941078622313,46,3
0.045082988381654004,47,3
0.04486471630728406,48,3
0.044649266313572605,49,3
