train_loss,epoch,rank
0.09347682767248972,0,0
0.05377369424421708,1,0
0.05228808022601024,2,0
0.05102450903487019,3,0
0.049761625894509366,4,0
0.048599626746298585,5,0
0.04747089973416968,6,0
0.04623485473217388,7,0
0.04483099658752092,8,0
0.04333815476353475,9,0
0.04199885430982216,10,0
0.04090357502578105,11,0
0.039967319521864414,12,0
0.039130401002763056,13,0
0.03840767449018214,14,0
0.03782290225076545,15,0
0.03736568908168852,16,0
0.03701860785560255,17,0
0.036747001203019984,18,0
0.036535356362773046,19,0
0.03635590505222875,20,0
0.03620896530941461,21,0
0.036085042374351894,22,0
0.03597883644782216,23,0
0.0358825081653674,24,0
0.035799229131579666,25,0
0.03572252833386095,26,0
0.035652996458372194,27,0
0.035590929834031705,28,0
0.03553157147781413,29,0
0.03547596497463061,30,0
0.035423967063041725,31,0
0.03537619613043729,32,0
0.03533002938465908,33,0
0.035290804367483455,34,0
0.03524679079599546,35,0
0.0352095666771257,36,0
0.03517504259563633,37,0
0.035137051838161376,38,0
0.03510441408056796,39,0
0.035076593488815075,40,0
0.03504116740206508,41,0
0.035015573446936434,42,0
0.034985039292699145,43,0
0.03495733841693849,44,0
0.03493053426382426,45,0
0.034904634142969314,46,0
0.034878431640954166,47,0
0.03485669056402685,48,0
0.03482893617399488,49,0
0.09464251688283118,0,1
0.05418703391674872,1,1
0.05264353293003789,2,1
0.05130357759416279,3,1
0.05004968408948887,4,1
0.04891289931362702,5,1
0.047733910558316044,6,1
0.04637537537340748,7,1
0.0448078696728478,8,1
0.04324566028985497,9,1
0.04192624536032232,10,1
0.040852020112435994,11,1
0.039913885877484,12,1
0.039074192109273494,13,1
0.038356556911509444,14,1
0.037784474581655375,15,1
0.03735524966612681,16,1
0.03702968241431097,17,1
0.03676974083767156,18,1
0.03655624288734632,19,1
0.03637739745481294,20,1
0.03622142989074184,21,1
0.03608894639725573,22,1
0.035971700087595794,23,1
0.03587143536795373,24,1
0.03577970108557891,25,1
0.035696550168667615,26,1
0.03561989743619618,27,1
0.03555086485774171,28,1
0.035484791263214265,29,1
0.035419923746345956,30,1
0.03535845234337744,31,1
0.03529627439327991,32,1
0.03523656351109975,33,1
0.035177891837412004,34,1
0.035123479344280936,35,1
0.03506991620409027,36,1
0.03501999460439127,37,1
0.034968509599474014,38,1
0.03492393889265229,39,1
0.034880843421142164,40,1
0.03484048847682773,41,1
0.03480285471944034,42,1
0.03476837408604905,43,1
0.03473304239171689,44,1
0.034700767040746844,45,1
0.03466972041157359,46,1
0.034643111851602994,47,1
0.034615529347854536,48,1
0.03459197426374329,49,1
0.09470835973734108,0,2
0.05405345764908578,1,2
0.05258892386074202,2,2
0.05136269636264392,3,2
0.05013350369183292,4,2
0.048967188290193385,5,2
0.04788905427697368,6,2
0.04684680199928736,7,2
0.045739997062936015,8,2
0.0444600670173189,9,2
0.043006148268271614,10,2
0.041569129900919065,11,2
0.0403721654015681,12,2
0.03945066209858259,13,2
0.038752323621047434,14,2
0.038215569395145,15,2
0.037807947196848664,16,2
0.03748588485788992,17,2
0.03722233769622959,18,2
0.036997905624382446,19,2
0.03679989967188965,20,2
0.0366214012736647,21,2
0.03646126233528777,22,2
0.03631507216828236,23,2
0.03618370631988561,24,2
0.036063023143061916,25,2
0.03595320614980413,26,2
0.03585504878037937,27,2
0.035763608278098054,28,2
0.03567682239255444,29,2
0.035598810183679885,30,2
0.035526548118748065,31,2
0.03545972034829669,32,2
0.03539888687907171,33,2
0.03533970558679272,34,2
0.035286428542990106,35,2
0.035232642191872936,36,2
0.03518211784845537,37,2
0.03513311398934189,38,2
0.03508537741056915,39,2
0.03503630970147362,40,2
0.03498805217021384,41,2
0.03493972252706851,42,2
0.034887112759278326,43,2
0.034834682893085014,44,2
0.03478145924403776,45,2
0.0347240161403702,46,2
0.03466067472821457,47,2
0.03459325822454886,48,2
0.034527379331710954,49,2
0.09635896888916005,0,3
0.05395910892275702,1,3
0.05251078424327947,2,3
0.05125632365421795,3,3
0.05001077319390708,4,3
0.04880425550191188,5,3
0.047567189575623586,6,3
0.04618452154113534,7,3
0.04455574194459276,8,3
0.04281924484254769,9,3
0.041309036078144436,10,3
0.04013935796676311,11,3
0.03924330565404565,12,3
0.0385602486836084,13,3
0.03805917143725694,14,3
0.03768899292488798,15,3
0.03739422685833002,16,3
0.03715894895848781,17,3
0.03694441713662077,18,3
0.036756454682425825,19,3
0.036579506475148064,20,3
0.03641432936822011,21,3
0.03626278037749576,22,3
0.03612472048999371,23,3
0.0359992038404185,24,3
0.03588605364531297,25,3
0.03578457745238112,26,3
0.035695874008643116,27,3
0.03561690423633127,28,3
0.03554743568426964,29,3
0.03548803125485242,30,3
0.0354353194747663,31,3
0.0353861012394064,32,3
0.03534414368379788,33,3
0.03530460880626812,34,3
0.035269123222445305,35,3
0.035234486255245036,36,3
0.03520220244881856,37,3
0.035174215573472355,38,3
0.03514054940456994,39,3
0.035109605615784335,40,3
0.03508044159714638,41,3
0.03505205166502074,42,3
0.03502081041402711,43,3
0.03498998633919769,44,3
0.034958904316260794,45,3
0.034924816209510094,46,3
0.034894066437997404,47,3
0.034860114262495245,48,3
0.03482406993579076,49,3
